"id","x","y","t","parent_index","district"
1112641,-4.24264009496528,10.9408271705244,1367,1049370,"KENNEDY"
1112695,-4.18657654575356,11.9686667472103,704,1049419,"KENNEDY"
1112700,-4.64352001711047,11.5900350447825,1309,1049405,"KENNEDY"
1112790,-4.04622861789255,11.950545350034,1359,1049521,"KENNEDY"
1112669,-4.92473008260117,11.3511764474082,1165,1053733,"KENNEDY"
1112668,-4.30955284751205,11.3283866929852,1026,1045282,"KENNEDY"
1112689,-4.36507399247376,11.8807958952764,697,1049420,"KENNEDY"
1112710,-4.09641664707742,11.7010844976635,1531,1045319,"KENNEDY"
1112682,-4.43900851711644,11.8567054659131,1784,1049408,"KENNEDY"
1113707,-4.73445516151638,5.28951229231251,609,1050508,"KENNEDY"
1113622,-4.74342419227793,5.48136034608815,610,1050430,"KENNEDY"
1113603,-4.09602726480984,5.896932287523,1480,1050518,"KENNEDY"
1113694,-4.03846466075122,5.96414755450164,1276,1050449,"KENNEDY"
1113696,-4.49552089598455,5.49147706622305,1914,1050434,"KENNEDY"
1113608,-4.68110616826101,5.81726309192363,862,1050520,"KENNEDY"
1113611,-4.64476131136044,5.4575186482026,617,1050441,"KENNEDY"
1113782,-4.54215402873857,6.75292844455737,1621,1050604,"KENNEDY"
1113868,-4.68633143413827,6.54558644180028,1572,1050539,"KENNEDY"
1113781,-4.73454109247393,6.90681579442892,622,1050635,"KENNEDY"
1113734,-4.78031267355122,6.93214088771049,1626,1050600,"KENNEDY"
1113737,-4.23965112190341,6.35766774139337,1626,1050632,"KENNEDY"
1113768,-4.61182143709366,6.50193021917455,850,1050567,"KENNEDY"
1117938,-4.90907836473296,6.03269218469505,647,1055015,"KENNEDY"
1113908,-4.44322491882064,7.93249946801646,1693,1050748,"KENNEDY"
1113907,-4.40155677693824,7.93213703050832,1382,1050801,"KENNEDY"
1113881,-4.9823350522692,7.17571681030304,1632,1050707,"KENNEDY"
1113937,-4.00678024534032,7.30135212175889,675,1050527,"KENNEDY"
1113889,-4.40604511382232,7.4011767967181,852,1050680,"KENNEDY"
1113941,-4.95464827444844,7.8090437223821,658,1050685,"KENNEDY"
1113884,-4.71382350993137,7.1941435094934,939,1050693,"KENNEDY"
1118116,-4.99429905626424,8.1449211597606,1413,1055207,"KENNEDY"
1113943,-4.30797656144112,8.89644814492967,1166,1050780,"KENNEDY"
1113945,-4.23630796830273,8.85004070549274,1164,1050780,"KENNEDY"
1118084,-4.96941672548114,8.41750184310633,1372,1055169,"KENNEDY"
1113974,-4.04866639808594,8.88493476000015,1164,1050781,"KENNEDY"
1113962,-4.09357166868292,8.95275004084468,1176,1050784,"KENNEDY"
1116603,-5.77377378972845,9.895553385921,1337,1053535,"KENNEDY"
1116580,-5.67290729723952,9.86366533994147,1500,1053495,"KENNEDY"
1116606,-5.05415466761705,9.29107602563082,1930,1050767,"KENNEDY"
1116591,-5.5916914771269,9.57413769969255,528,1053533,"KENNEDY"
1116648,-5.92909190498594,10.7298977282428,805,1058001,"KENNEDY"
1120840,-5.98079551781076,10.9608190890769,1307,1053753,"KENNEDY"
1116751,-5.34126143613442,11.1280585759398,1285,1053745,"KENNEDY"
1120853,-5.93456560661591,11.1362489751769,587,1058032,"KENNEDY"
1116760,-5.60318598806436,11.2507297627493,862,1053732,"KENNEDY"
1116753,-5.86627377816762,11.6800843812276,895,1053698,"KENNEDY"
1116761,-5.75035716314843,11.2199623323058,871,1053732,"KENNEDY"
1116708,-5.14578142520359,11.971741377004,1082,1053726,"KENNEDY"
1116767,-5.49263676317387,11.2994060840615,839,1053759,"KENNEDY"
1120808,-5.99871407615802,11.2098552012166,888,1058070,"KENNEDY"
1116746,-5.4333669851472,11.8456008471323,839,1053709,"KENNEDY"
1116711,-5.11262442868305,11.1091989053764,814,1053735,"KENNEDY"
1116726,-5.80206881810568,11.3269850419355,933,1058052,"KENNEDY"
1116719,-5.62077247667627,11.9180051387713,959,1053738,"KENNEDY"
1117722,-5.47747466002564,5.49932810466846,1272,1054803,"KENNEDY"
1117844,-5.47281963944297,5.96948308176954,653,1054801,"KENNEDY"
1117767,-5.35201648786053,5.8277593221209,877,1054839,"KENNEDY"
1121591,-5.91849730525465,5.72687142546462,1595,1058795,"KENNEDY"
1117721,-5.54308056230099,5.62801276927796,1267,1054803,"KENNEDY"
1117793,-5.27725915758095,5.21989640367488,1106,1054874,"KENNEDY"
1117713,-5.96324728282134,5.77031240040587,1540,1054800,"KENNEDY"
1117790,-5.49437175661214,5.09868043196436,773,1054875,"KENNEDY"
1113698,-5.09103988538101,5.76979334533896,1333,1050464,"KENNEDY"
1117765,-5.81929354887481,5.77457506215203,1548,1054799,"KENNEDY"
1117831,-5.7774101573661,6.06634438376736,1590,1054974,"KENNEDY"
1117946,-5.55578785392127,6.88483702465118,1930,1055013,"KENNEDY"
1117856,-5.65945870102104,6.74608040962796,791,1054942,"KENNEDY"
1117861,-5.50635248572098,6.93378028415606,1971,1054889,"KENNEDY"
1117863,-5.44094738275602,6.27059898968994,998,1054928,"KENNEDY"
1117810,-5.61046715627729,6.4365915251904,615,1054939,"KENNEDY"
1117894,-5.21950449669774,6.97368509658772,1969,1054988,"KENNEDY"
1117925,-5.66582187951223,6.63364439082212,1975,1055016,"KENNEDY"
1117873,-5.6633183391491,6.62032217836032,809,1054943,"KENNEDY"
1117903,-5.33394773106506,6.30378622638976,638,1054985,"KENNEDY"
1113873,-5.05561487118907,7.40504381490687,901,1050711,"KENNEDY"
1117961,-5.65561300161863,7.55897961646296,1664,1055039,"KENNEDY"
1117987,-5.02254976004502,7.94625092152672,1425,1055177,"KENNEDY"
1117992,-5.12382766123132,7.43771269890107,1621,1050706,"KENNEDY"
1118029,-5.31813332659264,7.8171115508435,1825,1055030,"KENNEDY"
1118083,-5.55633086682157,8.7883515745301,1959,1055188,"KENNEDY"
1118129,-5.66031598823418,8.02552447403884,1037,1055077,"KENNEDY"
1118108,-5.27762355733129,8.44817841752372,1884,1055146,"KENNEDY"
1118132,-5.0757300772615,8.97042608946011,1599,1055197,"KENNEDY"
1121756,-5.93720622907013,8.23323752717759,806,1059046,"KENNEDY"
1118099,-5.72486125891322,8.63703203640359,1954,1055204,"KENNEDY"
1118093,-5.40134004982384,8.21026007893297,1406,1055134,"KENNEDY"
1120633,-6.30500667054755,9.99769720758149,607,1057914,"KENNEDY"
1120621,-6.03529429142586,9.43589567410636,686,1053541,"KENNEDY"
1120600,-6.1200057978949,9.94930769460846,1380,1057867,"KENNEDY"
1120601,-6.43821100665238,9.86882820293526,894,1057855,"KENNEDY"
1120605,-6.705847163759,9.29721504634284,1186,1057801,"KENNEDY"
1120618,-6.23122884479295,10.1456300457259,878,1057853,"KENNEDY"
1120701,-6.45854780693885,10.4601411400555,1807,1057970,"KENNEDY"
1120700,-6.32607204481025,10.5710098294151,1803,1057970,"KENNEDY"
1120729,-6.27714011294772,10.6100511348504,1815,1057981,"KENNEDY"
1120685,-6.8443765023572,10.0162789664393,589,1057933,"KENNEDY"
1120705,-6.66774269959586,10.4080337847759,1968,1057971,"KENNEDY"
1120722,-6.379899697451,10.7895486858485,1818,1057980,"KENNEDY"
1120720,-6.70004990469858,10.6552544495451,1703,1057953,"KENNEDY"
1120604,-6.49677470771417,10.0370203968699,1762,1057828,"KENNEDY"
1120799,-6.02922229918353,11.1416672191841,897,1058040,"KENNEDY"
1120796,-6.83940670671981,11.3074234163688,1993,1058015,"KENNEDY"
1120874,-6.33538481415263,11.8554062154335,1915,1058122,"KENNEDY"
1124404,-6.98640345132656,11.787611979438,1760,1061891,"KENNEDY"
1120795,-6.65070649397889,11.0903207274718,1294,1058042,"KENNEDY"
1120837,-6.8679465500945,11.6724649729909,583,1058026,"KENNEDY"
1120857,-6.6843204659682,11.1130570232324,1246,1058048,"KENNEDY"
1120792,-6.01025226350349,11.4300905285884,1654,1053691,"KENNEDY"
1120698,-6.93804655556841,11.069969193424,1245,1058047,"KENNEDY"
1120821,-6.32915836181384,11.1513474066506,904,1058008,"KENNEDY"
1120842,-6.08516708993037,11.8399110304115,1881,1058126,"KENNEDY"
1120869,-6.68771987529025,11.7371742884659,589,1058074,"KENNEDY"
1120790,-6.12990822149978,11.4916945327787,1670,1053691,"KENNEDY"
1120805,-6.28068713785191,11.0903328871068,588,1058060,"KENNEDY"
1116717,-6.0397869105087,11.8491426601728,895,1053720,"KENNEDY"
1120846,-6.4837955652518,11.2833145760629,869,1058019,"KENNEDY"
1121647,-6.48048202291381,6.41361122490796,1447,1058822,"KENNEDY"
1121632,-6.23739955440066,6.80792003838923,1605,1058883,"KENNEDY"
1121619,-6.25006603431965,6.50268483591782,1942,1058846,"KENNEDY"
1117855,-6.06050803320974,6.63566448296135,791,1055009,"KENNEDY"
1124991,-6.88574722649316,6.72564294474687,905,1062522,"KENNEDY"
1121657,-6.45398621943399,6.16694489185672,1452,1058814,"KENNEDY"
1121622,-6.09110596683848,6.17429597173789,1001,1058830,"KENNEDY"
1121723,-6.85298680509807,7.29343560527771,1931,1058920,"KENNEDY"
1121728,-6.89650405435443,7.73773043796993,1154,1058925,"KENNEDY"
1121745,-6.68293372585331,7.58566186679211,1148,1058979,"KENNEDY"
1121747,-6.98497624101977,7.75212616769189,1150,1058979,"KENNEDY"
1121743,-6.09913279271359,7.55519141933098,740,1058960,"KENNEDY"
1121671,-6.35951411562121,7.60296645313194,1501,1058910,"KENNEDY"
1121695,-6.52029902312408,7.7073961477268,1662,1058968,"KENNEDY"
1121740,-6.84791549148024,7.30950815506831,1924,1062594,"KENNEDY"
1121709,-6.59721697309157,7.51477711588246,1912,1058936,"KENNEDY"
1121707,-6.16412831877166,7.25663836123971,1609,1058928,"KENNEDY"
1121699,-6.0882136716212,7.13832313652412,1626,1058903,"KENNEDY"
1121790,-6.01940248547726,8.85678472750523,1503,1057811,"KENNEDY"
1121775,-6.60772610939084,8.83027105039408,1671,1059023,"KENNEDY"
1120607,-6.68695781353718,8.98150369820638,798,1057795,"KENNEDY"
1124284,-7.94069090994884,9.78811937018799,700,1061760,"KENNEDY"
1124255,-7.56104736337412,9.95205603631326,697,1061844,"KENNEDY"
1124286,-7.30389382346674,9.75399447809923,746,1061769,"KENNEDY"
1124234,-7.74971457802516,9.18318243846212,1984,1061746,"KENNEDY"
1124262,-7.4094477956348,9.68411930305355,1274,1061724,"KENNEDY"
1124245,-7.25923490622919,9.23111367281172,736,1061730,"KENNEDY"
1124271,-7.5772442457383,9.08470498630837,563,1061710,"KENNEDY"
1124321,-7.74066491704764,10.3159374404047,583,1061828,"KENNEDY"
1124317,-7.1316098745154,10.0544306866655,744,1061795,"KENNEDY"
1124273,-7.81111364109134,10.0709254682354,1292,1061797,"KENNEDY"
1124305,-7.60984938367646,10.5514834789686,1274,1061811,"KENNEDY"
1124296,-7.63426548573442,10.5896908093642,1202,1061849,"KENNEDY"
1124361,-7.20903366361865,10.1909870603224,1598,1061800,"KENNEDY"
1124319,-7.75653108512107,10.0188373976507,1050,1061789,"KENNEDY"
1124300,-7.5398142158837,10.5414303529303,1271,1061809,"KENNEDY"
1126868,-7.8239715076667,6.26271028424323,1251,1064429,"KENNEDY"
1125047,-7.79509201828278,6.20381613967115,1230,1062525,"KENNEDY"
1125006,-7.19183182654648,6.05896903333193,1533,1062388,"KENNEDY"
1125045,-7.43411202125878,6.49724366923495,1470,1062493,"KENNEDY"
1124899,-7.61039226473681,6.05899946632784,1145,1062415,"KENNEDY"
1125034,-7.0484322775168,6.38792281914874,1594,1062568,"KENNEDY"
1124979,-7.06162311729047,6.69606458400532,1466,1058831,"KENNEDY"
1125031,-7.08273309188039,6.39522226887475,1583,1062567,"KENNEDY"
1125051,-7.88352231480954,6.36749318513793,925,1062489,"KENNEDY"
1125076,-7.11836689500834,7.82533182370523,1938,1062580,"KENNEDY"
1125069,-7.94021020012254,7.47738518767996,926,1062588,"KENNEDY"
1125077,-7.2055315609062,7.52367517051421,595,1062585,"KENNEDY"
1121721,-7.07851690459862,7.38156460982058,1925,1058943,"KENNEDY"
1125134,-7.10068494440743,8.30679163471229,1022,1059042,"KENNEDY"
1125139,-7.85538497528327,8.54939991922591,1498,1062637,"KENNEDY"
1124248,-7.35229240156636,8.85391953899742,564,1061738,"KENNEDY"
1125115,-7.99066914135327,8.90779673010665,864,1064584,"KENNEDY"
1125140,-7.72930635951068,8.10109386504575,662,1062632,"KENNEDY"
1125101,-7.44973153410333,8.9796578601977,1171,1062618,"KENNEDY"
1126741,-8.09794520290601,10.6322530087729,580,1061839,"KENNEDY"
1128146,-8.94366756060752,10.1778506624206,1021,1065837,"KENNEDY"
1128147,-8.9588874969061,10.2323041458457,1021,1065837,"KENNEDY"
1126766,-8.63476477134953,10.5381202720653,1732,1064309,"KENNEDY"
1128153,-8.88940940558285,10.5013884667616,1716,1065822,"KENNEDY"
1126761,-8.68598012006977,10.4979742238588,1734,1064308,"KENNEDY"
1165108,-2.40618629684569,9.65506967749188,920,1105111,"KENNEDY"
1165110,-2.89495564337191,9.57888287225082,959,1108771,"KENNEDY"
1165119,-2.69286120082851,9.74777097084841,921,1105113,"KENNEDY"
1166382,-2.53454286756512,7.04072743592804,647,1106468,"KENNEDY"
1166383,-2.49284506728198,7.07305369607426,648,1106468,"KENNEDY"
1166511,-2.3413181868319,7.22663148856907,1247,1106604,"KENNEDY"
1166516,-2.7754411099244,7.66606276537784,1555,1106555,"KENNEDY"
1166505,-2.60245884503476,7.09897346037389,1249,1106605,"KENNEDY"
1166515,-2.38622999568386,7.14180879246645,1825,1106553,"KENNEDY"
1166540,-2.40609487626574,8.40591605780625,1310,1106649,"KENNEDY"
1166568,-2.65206600685717,8.1640733484348,1289,1106669,"KENNEDY"
1168492,-3.70638026691277,9.161519395979,719,1108745,"KENNEDY"
1168462,-3.90317273053771,9.30015541565016,716,1108748,"KENNEDY"
1168466,-3.20065845794035,9.37866172818808,1390,1108772,"KENNEDY"
1168458,-3.00309026266893,9.34666817719267,823,1108773,"KENNEDY"
1168554,-3.27268505290154,10.5323391992815,675,1108802,"KENNEDY"
1168672,-3.00942004899826,10.9611235094351,1180,1108940,"KENNEDY"
1168526,-3.83505645205711,10.7850600371675,1369,1112658,"KENNEDY"
1168525,-3.8913143129381,10.6740753121941,1367,1112658,"KENNEDY"
1168568,-3.07011363459574,10.425654171803,691,1108803,"KENNEDY"
1168556,-3.79051499363168,10.8177773157119,716,1108813,"KENNEDY"
1168573,-3.3773767877707,10.790327777447,708,1108815,"KENNEDY"
1168650,-3.28306380774306,11.5309718471728,1362,1108920,"KENNEDY"
1168635,-3.98712559903417,11.3567454635904,1378,1112691,"KENNEDY"
1168608,-3.29023889479187,11.1999888375472,1799,1108975,"KENNEDY"
1168673,-3.28993963971129,11.0582154937221,1181,1108940,"KENNEDY"
1168680,-3.07963032265738,11.5575345848315,572,1108945,"KENNEDY"
1169532,-3.11143497876447,5.42941814941355,1959,1109958,"KENNEDY"
1169541,-3.74625689385816,5.63016463539784,1589,1109939,"KENNEDY"
1169586,-3.64852240153929,5.67381568820891,1929,1109912,"KENNEDY"
1169543,-3.49011724190079,5.00581621072679,1957,1109983,"KENNEDY"
1169504,-3.41296797439681,5.8991332873231,1275,1109954,"KENNEDY"
1169501,-3.32556151658894,5.39086174542861,1266,1109976,"KENNEDY"
1169505,-3.48076624088246,5.75682463381681,1274,1109954,"KENNEDY"
1169567,-3.55693348559359,5.82466290337441,1920,1109913,"KENNEDY"
1169559,-3.59471938713705,5.93457121127955,1947,1109956,"KENNEDY"
1169552,-3.06326429329965,5.78517088507367,1455,1109904,"KENNEDY"
1169506,-3.32439134484944,5.50442318995276,1077,1106378,"KENNEDY"
1173160,-3.94448035464823,5.76480481561103,1498,1113701,"KENNEDY"
1169626,-3.12286780396673,6.44430208880117,1776,1109994,"KENNEDY"
1169623,-3.61353771059933,6.18928984307309,1204,1110066,"KENNEDY"
1169627,-3.75938110896643,6.93637378129523,1133,1110107,"KENNEDY"
1169628,-3.67135654996273,6.92075271530375,1115,1110107,"KENNEDY"
1169707,-3.10633323051893,7.61888694292027,1065,1110099,"KENNEDY"
1169712,-3.76637646084388,7.68067141268477,1374,1110076,"KENNEDY"
1169708,-3.12285728937812,7.81756602695362,1058,1110099,"KENNEDY"
1169673,-3.39525858069634,7.21717421637934,1121,1110108,"KENNEDY"
1169727,-3.45388394472715,8.62222624412219,743,1110120,"KENNEDY"
1169737,-3.56689493031707,8.80241711347417,1344,1110187,"KENNEDY"
1169769,-3.4989718952936,8.26945561173785,1804,1110153,"KENNEDY"
1172131,-4.41497612039237,9.06868693016281,757,1112606,"KENNEDY"
1172108,-4.10955991741834,9.17250056213632,751,1112572,"KENNEDY"
1172141,-4.45092520768659,9.33489269407535,1985,1112581,"KENNEDY"
1172097,-4.19733478200524,9.19381872903731,1152,1112577,"KENNEDY"
1172134,-4.23552976812155,9.34835129870738,1971,1112588,"KENNEDY"
1172125,-4.21209587832141,9.1040252534299,1975,1112587,"KENNEDY"
1172187,-4.73897640403643,10.4570731779844,1923,1112638,"KENNEDY"
1172161,-4.52542210054985,10.94065989717,795,1112620,"KENNEDY"
1172158,-4.77316088030454,10.8280696918009,990,1112647,"KENNEDY"
1172174,-4.17347314874881,10.6912629064802,1782,1112633,"KENNEDY"
1172151,-4.60004936072054,10.6722214320067,537,1112656,"KENNEDY"
1172267,-4.34279667899398,11.9963330308356,718,1112683,"KENNEDY"
1172223,-4.46610056518932,11.9003477434598,1787,1112682,"KENNEDY"
1172226,-4.53393770579364,11.8131367196224,1084,1112800,"KENNEDY"
1173122,-4.37790416009884,5.09849456331205,1930,1113625,"KENNEDY"
1173217,-4.8048206112349,5.44464486514093,628,1113684,"KENNEDY"
1173176,-4.07605555228271,5.49444246098852,1955,1113676,"KENNEDY"
1173020,-4.9317781937345,5.01336229198008,634,1113606,"KENNEDY"
1177047,-4.69757833025725,5.70396173318765,1574,1117777,"KENNEDY"
1173131,-4.91980384202239,5.21428961587612,618,1113707,"KENNEDY"
1173227,-4.51135521165231,6.84671391533301,917,1113749,"KENNEDY"
1173271,-4.63953763039766,6.82533242741549,623,1113781,"KENNEDY"
1173229,-4.96422057032556,6.93623303687183,876,1113872,"KENNEDY"
1173287,-4.20631460261078,6.73767672353999,665,1109998,"KENNEDY"
1173245,-4.62411128213044,6.3446034109636,1573,1113868,"KENNEDY"
1173326,-4.90559764317632,6.29683140883615,1578,1117939,"KENNEDY"
1173146,-4.97462378575139,6.01763700920348,869,1113607,"KENNEDY"
1173236,-4.35522989108756,6.76500021185451,1626,1113782,"KENNEDY"
1173333,-4.81802913915347,7.29580212942539,1663,1113851,"KENNEDY"
1173372,-4.79895941116344,7.72118654710289,1711,1113899,"KENNEDY"
1173401,-4.09625555164402,7.90938516651772,1415,1113961,"KENNEDY"
1173402,-4.44352276359459,7.79094655535226,1781,1113947,"KENNEDY"
1177273,-4.95349351490292,7.83383766595517,1787,1118147,"KENNEDY"
1173371,-4.83114605480874,7.9466448713903,1710,1113899,"KENNEDY"
1173386,-4.52378525689475,7.85763239307311,704,1113940,"KENNEDY"
1173428,-4.27897295807403,8.94315210396124,775,1112605,"KENNEDY"
1173398,-4.36248207970681,8.2459984163616,608,1113950,"KENNEDY"
1173415,-4.52612056389535,8.32758358645052,611,1113951,"KENNEDY"
1175898,-5.98136655821621,9.49719793144208,706,1116598,"KENNEDY"
1175914,-5.393953098072,10.0752310260323,1497,1116635,"KENNEDY"
1175939,-5.72566499280254,10.6997059976913,526,1116630,"KENNEDY"
1175953,-5.48221830474529,10.8034433207632,745,1116670,"KENNEDY"
1175941,-5.69883541355714,10.5842085515081,557,1116631,"KENNEDY"
1175952,-5.03446607059289,10.3862445840856,1111,1116613,"KENNEDY"
1176026,-5.30441340798058,11.5144874095085,1715,1116713,"KENNEDY"
1176051,-5.98173359185229,11.2414948092902,891,1120808,"KENNEDY"
1175974,-5.68701165255863,11.057063867915,744,1116671,"KENNEDY"
1179857,-5.95481258413914,11.5766616567611,1655,1120792,"KENNEDY"
1176045,-5.66957462675308,11.6306364194751,901,1120834,"KENNEDY"
1172231,-5.07811047170598,11.7873050562808,1995,1116729,"KENNEDY"
1177037,-5.82768200325895,5.61914638509481,1276,1121563,"KENNEDY"
1177002,-5.03737783196228,5.69925543262432,1354,1113699,"KENNEDY"
1177018,-5.95710358282016,5.86254451791656,1550,1117765,"KENNEDY"
1177159,-5.57354408345825,6.8531035013995,1923,1117945,"KENNEDY"
1173223,-5.10087008507193,6.72448317190308,1955,1117845,"KENNEDY"
1176989,-5.48811278857653,6.11823393011292,865,1117792,"KENNEDY"
1177056,-5.75370729291205,6.04419619597048,1592,1117831,"KENNEDY"
1177156,-5.68901929003921,6.94598084951425,1927,1117945,"KENNEDY"
1177142,-5.71929828374612,6.53969109607801,1626,1117916,"KENNEDY"
1177182,-5.90805643173973,6.697857025111,1974,1117940,"KENNEDY"
1177146,-5.69685757018883,6.67295585179408,1865,1117813,"KENNEDY"
1177209,-5.09369239425765,7.12306938956532,1571,1117881,"KENNEDY"
1177213,-5.81681379359314,7.64920669735066,1665,1117961,"KENNEDY"
1177186,-5.61914612577069,7.15210984163911,696,1117968,"KENNEDY"
1177228,-5.17984979135452,7.16751185374892,1832,1117988,"KENNEDY"
1177190,-5.43432133461894,7.58163008090701,1670,1117962,"KENNEDY"
1177269,-5.90724610241709,7.19691844486689,546,1118069,"KENNEDY"
1177338,-5.85686781722345,7.91952608101303,1014,1118089,"KENNEDY"
1177277,-5.2388007630362,7.86904749922792,1820,1118027,"KENNEDY"
1177243,-5.95702071473798,7.37032834817305,1597,1121677,"KENNEDY"
1177198,-5.60321745216688,7.22388086807498,699,1117965,"KENNEDY"
1175863,-5.3637353030737,8.98790916401751,1896,1118138,"KENNEDY"
1177359,-5.21757388980237,8.15645102994224,1402,1118074,"KENNEDY"
1177320,-5.73294224684076,8.07300183798101,1026,1118044,"KENNEDY"
1177350,-5.1947971034504,8.85022980815604,1602,1118107,"KENNEDY"
1177371,-5.95948283116115,8.31428522044454,687,1118135,"KENNEDY"
1177318,-5.91866943437055,8.47006206231872,1960,1118081,"KENNEDY"
1177369,-5.11189902322408,8.58605569452023,1875,1118150,"KENNEDY"
1179667,-6.17585568627354,9.22122554553082,693,1120621,"KENNEDY"
1179637,-6.82317907849275,9.13088285346146,813,1120615,"KENNEDY"
1179700,-6.28923502095804,9.92433384964633,766,1120596,"KENNEDY"
1179701,-6.2593498120452,9.93161933215536,766,1120596,"KENNEDY"
1179647,-6.46898973268957,9.11013726450646,801,1121753,"KENNEDY"
1179709,-6.9066931334811,9.99909196058428,1446,1120687,"KENNEDY"
1183760,-6.99391588760726,9.06240246806193,1557,1125108,"KENNEDY"
1179797,-6.61824424077132,10.384962251012,599,1120773,"KENNEDY"
1179777,-6.70234566804448,10.9068752218887,588,1120762,"KENNEDY"
1179806,-6.41132481288186,10.0252803403849,1342,1120718,"KENNEDY"
1179791,-6.27902815832945,10.5228116866508,1812,1120700,"KENNEDY"
1179775,-6.35978920058523,10.6048854115528,1206,1120775,"KENNEDY"
1179823,-6.59319439716442,10.1180991515432,1387,1120733,"KENNEDY"
1183033,-6.91423899803968,10.9043868384902,1904,1124346,"KENNEDY"
1179790,-6.33152959975892,10.6405832737899,1805,1120700,"KENNEDY"
1179719,-6.27042304824046,10.4144944223712,584,1120759,"KENNEDY"
1179807,-6.65904511676229,10.3440159610097,586,1120772,"KENNEDY"
1179723,-6.85328690885837,10.2084725695266,1721,1120761,"KENNEDY"
1179713,-6.48179009603433,10.7241668559165,1207,1120766,"KENNEDY"
1179722,-6.81699575610136,10.3665562948647,1721,1120761,"KENNEDY"
1175966,-6.11798907288768,10.9423278666683,803,1116620,"KENNEDY"
1179726,-6.4793994482619,10.4587582854391,1372,1120745,"KENNEDY"
1179897,-6.90558369852511,11.6158935098659,1561,1120844,"KENNEDY"
1179888,-6.60688626459986,11.6913565713832,1339,1120861,"KENNEDY"
1176035,-6.05862025818939,11.1400250171441,868,1116716,"KENNEDY"
1179885,-6.87315922772726,11.3034783545668,1246,1120696,"KENNEDY"
1179853,-6.83250630341685,11.7829620742702,582,1120836,"KENNEDY"
1179861,-6.51848967735617,11.7507126240359,1554,1120870,"KENNEDY"
1180598,-6.29099908674488,6.44698896168143,1949,1121619,"KENNEDY"
1177117,-6.10597045878649,6.74287263337054,1938,1117897,"KENNEDY"
1180613,-6.38628249131101,6.83504159914749,1892,1121652,"KENNEDY"
1180622,-6.99806547200709,6.71154442445164,909,1124991,"KENNEDY"
1180597,-6.24952049350308,6.47369441951745,1944,1121619,"KENNEDY"
1180577,-6.72006120480045,6.52625219007091,919,1121614,"KENNEDY"
1180591,-6.1222151537109,6.77943242159258,1875,1121644,"KENNEDY"
1177244,-6.10115043931448,7.32209360055949,1605,1121677,"KENNEDY"
1180695,-6.67996768508123,7.40212604291357,1935,1121740,"KENNEDY"
1177229,-6.09078098670441,7.73827443017847,1038,1118033,"KENNEDY"
1180653,-6.83079898266814,7.48871420626939,1930,1121688,"KENNEDY"
1180638,-6.68244413556484,7.66022246287608,1665,1121696,"KENNEDY"
1180699,-6.37657205212201,7.3725462352486,1617,1121716,"KENNEDY"
1180732,-6.89050207379072,8.24252967595365,1016,1121808,"KENNEDY"
1180739,-6.74665230847351,8.84982467968941,1677,1121797,"KENNEDY"
1180745,-6.51860685912022,8.27012863988669,1011,1121754,"KENNEDY"
1180727,-6.2041696063817,8.7438861403205,1569,1121769,"KENNEDY"
1180710,-6.64097154500604,8.84512320010121,1667,1121798,"KENNEDY"
1180758,-6.90871300440049,8.58818727442452,1680,1121827,"KENNEDY"
1183757,-6.94364947685899,8.27228302201082,1021,1125136,"KENNEDY"
1183750,-7.71977619939728,9.03527436807425,567,1124250,"KENNEDY"
1182982,-7.69983927364602,9.15033649007109,618,1124264,"KENNEDY"
1182995,-7.51788100868947,9.2060899507011,1588,1124247,"KENNEDY"
1182953,-7.57737145195157,9.11377134063833,577,1124283,"KENNEDY"
1185215,-7.93609264556064,9.33430725636172,666,1126720,"KENNEDY"
1185214,-7.93356314176097,9.17622650750388,665,1126720,"KENNEDY"
1185276,-7.94865789533605,10.2635972765435,1288,1124335,"KENNEDY"
1182998,-7.58298054398035,10.1564139869884,588,1124321,"KENNEDY"
1183012,-7.50194814648489,10.8799123808415,1253,1124324,"KENNEDY"
1183011,-7.5139091436982,10.091013449323,1037,1124355,"KENNEDY"
1183036,-7.16795162028268,10.4524989751715,1902,1124360,"KENNEDY"
1183031,-7.35244891053331,10.8587376252672,1213,1124307,"KENNEDY"
1185235,-7.89812963905154,10.0912261620572,586,1126783,"KENNEDY"
1183046,-7.74317936371654,10.5336124591521,1283,1124303,"KENNEDY"
1183088,-7.95609918473894,11.8829513998613,1413,1124367,"KENNEDY"
1179876,-7.02689384210087,11.3141513204012,1247,1120697,"KENNEDY"
1183084,-7.01801775196859,11.5131044736638,599,1120858,"KENNEDY"
1183061,-7.37960436332953,11.58152765262,580,1124368,"KENNEDY"
1183625,-7.21199318880497,6.09218464276126,1826,1125020,"KENNEDY"
1183657,-7.96251195126861,6.20757363526432,662,1126888,"KENNEDY"
1183634,-7.14351487442339,6.86834250407908,1175,1125091,"KENNEDY"
1183743,-7.79042155209757,7.95554955181777,1679,1125113,"KENNEDY"
1183708,-7.18290083183314,7.63583317012329,1933,1121719,"KENNEDY"
1183702,-7.91878312121228,7.35160587262689,933,1125070,"KENNEDY"
1183719,-7.08059500765114,7.18273694985092,1942,1125063,"KENNEDY"
1183698,-7.07022888963566,7.56457849853479,611,1125096,"KENNEDY"
1183752,-7.28820484552492,8.78194594319035,581,1124248,"KENNEDY"
1183736,-7.44432964209306,8.84714800688463,1180,1125125,"KENNEDY"
1183724,-7.25274028956738,8.0561791162769,618,1125095,"KENNEDY"
